label,thr,precision,recall,f1,gold,pred
appeal_to_authority,0.05,2.3934119536167677,147.280150045896,4.71027838104723,144,7391
appeal_to_authority,0.1,2.4080585095722897,137.96524089020144,4.733498090754087,144,6853
appeal_to_authority,0.15000000000000002,2.4064485273688567,130.90478092291212,4.726017734237027,144,6445
appeal_to_authority,0.2,2.412012381726929,126.80629572664854,4.733978642052476,144,6187
appeal_to_authority,0.25,2.4100569792713418,123.00256956294655,4.7274857311707095,144,5998
appeal_to_authority,0.3,2.414219526841463,120.11636212793707,4.7333043396373515,144,5845
appeal_to_authority,0.35000000000000003,2.408441646098784,116.8446112246075,4.719601234874441,144,5666
appeal_to_authority,0.4,2.415472762978573,114.3086477035916,4.730974609142873,144,5532
appeal_to_authority,0.45,2.4170531232488957,111.79124897744626,4.731799396765338,144,5330
appeal_to_authority,0.5,2.4241203809897556,109.82213683935268,4.743535985766003,144,5219
appeal_to_authority,0.55,2.4329981387349386,107.69053007450262,4.758490097108029,144,5088
appeal_to_authority,0.6000000000000001,2.4401181637823357,105.18660970985044,4.769591383304888,144,4958
appeal_to_authority,0.6500000000000001,2.4489994442114265,103.15143541857864,4.784408479717799,144,4837
appeal_to_authority,0.7000000000000001,2.4539120540312838,100.18623823920387,4.790488263332868,144,4680
appeal_to_authority,0.7500000000000001,2.4491581750144706,97.34162608879748,4.7780973175703405,144,4538
appeal_to_authority,0.8,2.4546114340423606,93.79499805399232,4.784025117690097,144,4302
appeal_to_authority,0.8500000000000001,2.4616361273730574,89.72709519795019,4.791810364849737,144,4085
appeal_to_authority,0.9000000000000001,2.470953932217797,84.46814089376966,4.801450608758772,144,3820
appeal_to_authority,0.9500000000000001,2.4969086868220596,77.24923754760003,4.8374573917585915,144,3427
appeal_to_fear_prejudice,0.05,3.191426987141491,34.75518879677924,5.846036342257371,294,2068
appeal_to_fear_prejudice,0.1,3.1935313833847103,28.825823145003756,5.750032892377611,294,1722
appeal_to_fear_prejudice,0.15000000000000002,3.2186091440207147,25.385023297049884,5.712873585086911,294,1515
appeal_to_fear_prejudice,0.2,3.2207273262364837,22.826052937731397,5.644958163859659,294,1379
appeal_to_fear_prejudice,0.25,3.220455954862996,21.04867622325696,5.586218261754278,294,1282
appeal_to_fear_prejudice,0.3,3.2362190805767854,19.57230816291685,5.554087421039316,294,1205
appeal_to_fear_prejudice,0.35000000000000003,3.263856795866885,18.456477581475266,5.5468114565402145,294,1128
appeal_to_fear_prejudice,0.4,3.2627584238677514,17.261278970782598,5.488138837959046,294,1061
appeal_to_fear_prejudice,0.45,3.2624994728543175,16.704693523732548,5.45885982317958,294,1025
appeal_to_fear_prejudice,0.5,3.254077220585224,15.7101973346536,5.391421130155767,294,971
appeal_to_fear_prejudice,0.55,3.277775105258158,14.928308732169546,5.3753063165973805,294,915
appeal_to_fear_prejudice,0.6000000000000001,3.2882685878831572,14.310405440692419,5.347727517890712,294,878
appeal_to_fear_prejudice,0.6500000000000001,3.3040764378839107,13.52036664443983,5.310407559151752,294,831
appeal_to_fear_prejudice,0.7000000000000001,3.298701279723142,12.61912699596053,5.2302022172400875,294,788
appeal_to_fear_prejudice,0.7500000000000001,3.2761651756233743,11.511312089990803,5.100661744739303,294,738
appeal_to_fear_prejudice,0.8,3.265386006758026,10.72127574072521,5.006069984448996,294,688
appeal_to_fear_prejudice,0.8500000000000001,3.249453974805913,9.933968249928324,4.897055114378855,294,645
appeal_to_fear_prejudice,0.9000000000000001,3.2102078433824017,8.625403166982904,4.6789873162837745,294,562
appeal_to_fear_prejudice,0.9500000000000001,3.173098405081491,7.220288552085309,4.408704531692989,294,472
bandwagon_reductio_ad_hitlerum,0.05,0.7313544954134339,9.365058394295044,1.356754647674627,72,566
bandwagon_reductio_ad_hitlerum,0.1,0.7583076644263939,7.308359598882229,1.3740457904900616,72,436
bandwagon_reductio_ad_hitlerum,0.15000000000000002,0.7840209757690587,6.3658563355814195,1.3960980527330167,72,371
bandwagon_reductio_ad_hitlerum,0.2,0.8108164906362859,5.612647621308712,1.4169386387712397,72,322
bandwagon_reductio_ad_hitlerum,0.25,0.7942703456002547,4.874758324583159,1.365975091834953,72,284
bandwagon_reductio_ad_hitlerum,0.3,0.8016950814233825,4.490405926392545,1.3604941929364345,72,265
bandwagon_reductio_ad_hitlerum,0.35000000000000003,0.8176543744593565,4.199641362492944,1.368807146811188,72,245
bandwagon_reductio_ad_hitlerum,0.4,0.7914188893189543,3.827570421052347,1.3116339215670647,72,227
bandwagon_reductio_ad_hitlerum,0.45,0.8015949374416194,3.7871066851673367,1.3231305044652064,72,220
bandwagon_reductio_ad_hitlerum,0.5,0.8179807219870983,3.6680282154698034,1.3376595587702675,72,210
bandwagon_reductio_ad_hitlerum,0.55,0.815643945170418,3.5444451307433726,1.3261220858308742,72,200
bandwagon_reductio_ad_hitlerum,0.6000000000000001,0.815498023065533,3.4013731769763824,1.3155787644188892,72,194
bandwagon_reductio_ad_hitlerum,0.6500000000000001,0.8182673345545801,3.26529661316037,1.3086047337037283,72,183
bandwagon_reductio_ad_hitlerum,0.7000000000000001,0.8407009935150358,3.1626777482152817,1.3283111574616013,72,174
bandwagon_reductio_ad_hitlerum,0.7500000000000001,0.8640373377981848,3.1356792587587705,1.3547679659399754,72,168
bandwagon_reductio_ad_hitlerum,0.8,0.8872579368347666,3.0489446035221257,1.3745229168005457,72,158
bandwagon_reductio_ad_hitlerum,0.8500000000000001,0.892264016827901,2.8217757043941663,1.3558115225335672,72,147
bandwagon_reductio_ad_hitlerum,0.9000000000000001,0.9053399449210453,2.5424122272614027,1.335216239941289,72,137
bandwagon_reductio_ad_hitlerum,0.9500000000000001,1.0158047332775322,2.350390463416872,1.4185379149336244,72,116
black_and_white_fallacy,0.05,1.1608885944010674,20.251234743292947,2.1958987499984453,107,1579
black_and_white_fallacy,0.1,1.16702501371131,16.287960558719266,2.177997491374808,107,1266
black_and_white_fallacy,0.15000000000000002,1.1398746919773457,14.08178046412737,2.109030194735725,107,1137
black_and_white_fallacy,0.2,1.138907063984486,12.425878840192517,2.0865675709563263,107,1026
black_and_white_fallacy,0.25,1.1345567225026707,11.141097806671809,2.0593944514450744,107,903
black_and_white_fallacy,0.3,1.1353226748633733,9.83281183407449,2.0356085574611957,107,703
black_and_white_fallacy,0.35000000000000003,1.141103223813833,9.199753179375884,2.0303672349689013,107,650
black_and_white_fallacy,0.4,1.1431042726185872,8.563298615005934,2.016966191873732,107,610
black_and_white_fallacy,0.45,1.1489453320519487,8.14849412104959,2.013925302951995,107,566
black_and_white_fallacy,0.5,1.1278913115797484,7.688544149795734,1.9671991437453313,107,533
black_and_white_fallacy,0.55,1.128983615421283,7.300188392647503,1.9555403726245577,107,504
black_and_white_fallacy,0.6000000000000001,1.1382431197601377,6.991959730325265,1.9577740441246387,107,481
black_and_white_fallacy,0.6500000000000001,1.143047198138353,6.663536454124769,1.9513623405219023,107,456
black_and_white_fallacy,0.7000000000000001,1.129813967079736,6.077003454628204,1.9053856867109615,107,416
black_and_white_fallacy,0.7500000000000001,1.1469840419756918,5.731904407313701,1.9114724519186246,107,387
black_and_white_fallacy,0.8,1.1775150731194357,5.287087224805187,1.9260658624286822,107,353
black_and_white_fallacy,0.8500000000000001,1.1733520356928782,4.974188684107216,1.898799758940831,107,327
black_and_white_fallacy,0.9000000000000001,1.1626776517184885,4.181891605122962,1.8194887847927705,107,286
black_and_white_fallacy,0.9500000000000001,1.2075892087456885,3.3831416546547546,1.7798670736245017,107,209
causal_oversimplification,0.05,2.5466902935218756,54.67565726487914,4.8666988192431795,209,3320
causal_oversimplification,0.1,2.532299727551903,45.34564591852604,4.796729068284703,209,2773
causal_oversimplification,0.15000000000000002,2.541674120779438,41.07363868164627,4.787117082309657,209,2512
causal_oversimplification,0.2,2.5359367628885416,37.94186327777008,4.754120324817055,209,2328
causal_oversimplification,0.25,2.527346150220358,35.72907189554458,4.720762523983729,209,2202
causal_oversimplification,0.3,2.506645340884174,33.54345172856016,4.664705164626872,209,2070
causal_oversimplification,0.35000000000000003,2.510383095649339,31.935180661833243,4.6548541492550655,209,1975
causal_oversimplification,0.4,2.5045900031577517,30.39165903232776,4.627800896669839,209,1891
causal_oversimplification,0.45,2.508223911903261,28.863397087810622,4.615372776246776,209,1797
causal_oversimplification,0.5,2.508213015424798,27.627364093622333,4.598904076119373,209,1722
causal_oversimplification,0.55,2.5079973880623183,26.37133606684258,4.580385629649748,209,1650
causal_oversimplification,0.6000000000000001,2.505817515024382,25.113919205038943,4.556951375222921,209,1568
causal_oversimplification,0.6500000000000001,2.5070569828194977,23.547226637434214,4.531634016720499,209,1489
causal_oversimplification,0.7000000000000001,2.5118690276073647,22.687711534305947,4.522976862277309,209,1424
causal_oversimplification,0.7500000000000001,2.5115581959978512,21.706150171199745,4.502181506147632,209,1356
causal_oversimplification,0.8,2.5281868243404233,20.265925871362636,4.495550886760096,209,1256
causal_oversimplification,0.8500000000000001,2.505195403976035,18.70225238011144,4.418522887210404,209,1162
causal_oversimplification,0.9000000000000001,2.483106315798592,16.278974381978248,4.308948965069041,209,1020
causal_oversimplification,0.9500000000000001,2.4876670911298744,13.328611234365574,4.192787564283903,209,855
doubt,0.05,5.46297513358788,90.96026596003954,10.306927364155507,493,6638
doubt,0.1,5.438671840094701,80.26203037324488,10.187054088148347,493,5862
doubt,0.15000000000000002,5.427619743990679,74.18986765434437,10.115224773928135,493,5384
doubt,0.2,5.402503896936888,69.6841209190476,10.02758442645122,493,5048
doubt,0.25,5.396582021680284,66.85137295671933,9.98696551426919,493,4836
doubt,0.3,5.39346645345475,64.17159923075874,9.950608522006545,493,4632
doubt,0.35000000000000003,5.398304586475922,62.1039065455486,9.933179903905529,493,4478
doubt,0.4,5.394650421100752,60.13735854526235,9.90111646864383,493,4326
doubt,0.45,5.394722890155057,58.18310318975163,9.873936809462785,493,4184
doubt,0.5,5.397312167817943,56.31188149434784,9.850486941899822,493,4055
doubt,0.55,5.405405284093609,54.871426803373595,9.84133671651205,493,3945
doubt,0.6000000000000001,5.402180676410865,53.015316138785224,9.805223846026147,493,3817
doubt,0.6500000000000001,5.400790237846261,51.31947211957457,9.773075529456168,493,3689
doubt,0.7000000000000001,5.392320949635531,49.782576198808464,9.730643551230708,493,3562
doubt,0.7500000000000001,5.402362730147922,47.8437603872785,9.70847576700918,493,3411
doubt,0.8,5.398668748402772,45.96059012742104,9.662366903657038,493,3275
doubt,0.8500000000000001,5.405388966583743,43.676445477431464,9.620185519047643,493,3101
doubt,0.9000000000000001,5.401388259281675,40.97626655684052,9.544627729316513,493,2904
doubt,0.9500000000000001,5.385219752315013,35.69582539929095,9.358567354167464,493,2565
exaggeration_minimisation,0.05,2.2256999855012594,13.005550625640653,3.800929362655156,466,1300
exaggeration_minimisation,0.1,2.2446145556273653,9.825040892431645,3.654359462321302,466,972
exaggeration_minimisation,0.15000000000000002,2.241618253668531,8.381649620387988,3.53722771705675,466,829
exaggeration_minimisation,0.2,2.2825314874871787,7.513686213493134,3.50139735414009,466,733
exaggeration_minimisation,0.25,2.2912780196020877,6.786705808642007,3.4259214687001793,466,660
exaggeration_minimisation,0.3,2.3012500667652365,6.267840792014273,3.3664875956633513,466,603
exaggeration_minimisation,0.35000000000000003,2.2892622451357334,5.789960646650611,3.2811913934629056,466,563
exaggeration_minimisation,0.4,2.2797908517254637,5.286620040904344,3.1857609048279563,466,526
exaggeration_minimisation,0.45,2.298150611776993,5.016431286188997,3.1522005741704238,466,495
exaggeration_minimisation,0.5,2.3323194777462413,4.802228675328679,3.139745148747332,466,468
exaggeration_minimisation,0.55,2.3432570288900454,4.527623489195199,3.0882171614827945,466,440
exaggeration_minimisation,0.6000000000000001,2.3660667764400727,4.280837044436871,3.0476584524611594,466,415
exaggeration_minimisation,0.6500000000000001,2.3678300155245697,4.092278425405105,2.9998938179320622,466,392
exaggeration_minimisation,0.7000000000000001,2.3762868905734247,3.9004969408738726,2.953327690172551,466,364
exaggeration_minimisation,0.7500000000000001,2.4758931752418936,3.763257077111494,2.9867600993858425,466,338
exaggeration_minimisation,0.8,2.541754641287863,3.475487597013358,2.9361745399636963,466,306
exaggeration_minimisation,0.8500000000000001,2.5402537283372824,3.156520018828089,2.8150536083302016,466,276
exaggeration_minimisation,0.9000000000000001,2.477044108396395,2.788215387745725,2.6234348009689428,466,245
exaggeration_minimisation,0.9500000000000001,2.5321968169566085,2.1092649166363464,2.3014620025275003,466,196
flag_waving,0.05,1.7424231306796993,11.292247466624445,3.0190058178033397,229,882
flag_waving,0.1,1.7653678133092718,9.432968233140215,2.974130876887627,229,731
flag_waving,0.15000000000000002,1.7953208210856209,8.409348254601671,2.9589353464124124,229,644
flag_waving,0.2,1.8093636814956584,7.758477034434278,2.934393869340063,229,587
flag_waving,0.25,1.8520890377835142,7.4357691173027405,2.9655290250322963,229,547
flag_waving,0.3,1.8547882135579008,7.14791551987486,2.945308398528453,229,525
flag_waving,0.35000000000000003,1.8903349812317611,6.859914858511585,2.9639238336756626,229,498
flag_waving,0.4,1.9051906049695913,6.559312165396365,2.9527404625175904,229,483
flag_waving,0.45,1.8451060899758867,6.119867900733951,2.835365324899406,229,450
flag_waving,0.5,1.8607960148015181,5.701064838364007,2.8057958053835117,229,430
flag_waving,0.55,1.8561780355976505,5.607586739046423,2.7891230905580047,229,423
flag_waving,0.6000000000000001,1.8576898492713791,5.3739480130583415,2.7609592361845525,229,413
flag_waving,0.6500000000000001,1.8966357406235814,5.278093442736268,2.790522237149222,229,398
flag_waving,0.7000000000000001,1.90158285079824,4.968767281206488,2.7505214348639404,229,374
flag_waving,0.7500000000000001,1.9353652475961967,4.671535260521599,2.7368739653412537,229,351
flag_waving,0.8,1.934083477910713,4.54786502685379,2.7139834886810608,229,341
flag_waving,0.8500000000000001,1.9559789428050407,4.304645935760684,2.6897624342278523,229,326
flag_waving,0.9000000000000001,1.9729587586011597,3.9898110792762007,2.640294000287666,229,308
flag_waving,0.9500000000000001,2.0054641163335183,3.451893312001397,2.5369964351932217,229,268
loaded_language,0.05,4.921105250911094,17.686154488435154,7.699776861499441,2123,2023
loaded_language,0.1,4.96587811817705,13.681330364082104,7.28686217534213,2123,1619
loaded_language,0.15000000000000002,4.946345191743477,11.598660054551194,6.9351415170261035,2123,1424
loaded_language,0.2,4.934709578386959,10.482764441344074,6.710489413567018,2123,1305
loaded_language,0.25,4.917678877542268,9.771703054601604,6.5426983832554235,2123,1219
loaded_language,0.3,4.973369758798962,9.203439319805872,6.457321465821466,2123,1148
loaded_language,0.35000000000000003,4.940182969083854,8.535151518756827,6.258131879332566,2123,1092
loaded_language,0.4,4.947159249723067,8.138804740411084,6.1537634038379885,2123,1041
loaded_language,0.45,4.94959767356548,7.792852075081012,6.054013672741064,2123,1002
loaded_language,0.5,4.9824306917383545,7.280271257436593,5.9160610944593985,2123,941
loaded_language,0.55,4.940287355385048,6.90636674425207,5.760181062317915,2123,900
loaded_language,0.6000000000000001,4.919358244016312,6.501316184286163,5.600773153793253,2123,864
loaded_language,0.6500000000000001,4.911354774102905,6.202013583456717,5.481738396881495,2123,824
loaded_language,0.7000000000000001,4.9198115836030425,5.869939046190566,5.353041994269806,2123,781
loaded_language,0.7500000000000001,4.916336712308713,5.422661729758093,5.157101258854976,2123,732
loaded_language,0.8,4.943474849464735,5.158570476939921,5.048732724508527,2123,687
loaded_language,0.8500000000000001,4.949138891356891,4.812880248458996,4.880058618188916,2123,642
loaded_language,0.9000000000000001,4.965851070482689,4.2511382150167245,4.580784158884224,2123,579
loaded_language,0.9500000000000001,5.054133099777768,3.651853110290954,4.2400599391949205,2123,491
name_calling_labeling,0.05,2.4564988965806513,16.972548143353315,4.29182611999596,1058,1660
name_calling_labeling,0.1,2.508716482641409,13.247563525807893,4.218556785511741,1058,1265
name_calling_labeling,0.15000000000000002,2.532223955276563,11.13660899400113,4.126232016998684,1058,1068
name_calling_labeling,0.2,2.566409697306684,10.150798088597925,4.096985295601472,1058,968
name_calling_labeling,0.25,2.569445946228413,9.241326490955492,4.020920564890755,1058,900
name_calling_labeling,0.3,2.610544981809305,8.726688877265408,4.018866354798046,1058,839
name_calling_labeling,0.35000000000000003,2.610816969814125,8.236585843285452,3.964860245995741,1058,786
name_calling_labeling,0.4,2.6411247875468113,8.105681453086884,3.9840889891104756,1058,758
name_calling_labeling,0.45,2.669452974975173,7.659293639915558,3.95907169681252,1058,713
name_calling_labeling,0.5,2.67759009080335,7.2711776180572665,3.9138984260817478,1058,678
name_calling_labeling,0.55,2.6816460054404145,7.076102826702345,3.8893402988207497,1058,652
name_calling_labeling,0.6000000000000001,2.6785499735219265,6.7147549700398805,3.8294949126577773,1058,619
name_calling_labeling,0.6500000000000001,2.6829292286056634,6.386944283091404,3.7786016478581526,1058,590
name_calling_labeling,0.7000000000000001,2.7038460748501802,6.134425645492832,3.753345275603804,1058,562
name_calling_labeling,0.7500000000000001,2.6970851311578414,5.76354776794618,3.6746137488820243,1058,531
name_calling_labeling,0.8,2.6897648502262475,5.35152118909618,3.580107340861305,1058,493
name_calling_labeling,0.8500000000000001,2.712995846044927,4.996061920597175,3.5164596368220837,1058,454
name_calling_labeling,0.9000000000000001,2.729983176291041,4.530144545472274,3.4068872805731374,1058,415
name_calling_labeling,0.9500000000000001,2.7377115082528274,3.9122842122312718,3.2212668884549878,1058,364
repetition,0.05,1.2536416765315463,25.435306789711575,2.3895104512850667,621,3075
repetition,0.1,1.2638898223387163,21.44595005929916,2.3870989977563606,621,2666
repetition,0.15000000000000002,1.266574478842956,18.70497315416681,2.372499323522879,621,2392
repetition,0.2,1.244308200283364,16.37204895095216,2.31283625669245,621,2115
repetition,0.25,1.216442380709975,14.155489012301873,2.2403608647468167,621,1912
repetition,0.3,1.2182561034105395,13.280611175758045,2.2317861540997885,621,1804
repetition,0.35000000000000003,1.219402390775944,12.275539450926907,2.218434481616981,621,1692
repetition,0.4,1.2246807728437552,11.550011143485285,2.214546803352155,621,1594
repetition,0.45,1.2281374131561367,10.889588283543238,2.207330173933373,621,1513
repetition,0.5,1.2322128507989294,10.329777385952628,2.2017808664815446,621,1437
repetition,0.55,1.2225705023149886,9.430813256740299,2.1645393353509075,621,1343
repetition,0.6000000000000001,1.2265771784852646,8.691782347078261,2.1497792734391843,621,1260
repetition,0.6500000000000001,1.2375890790900559,8.101190664151531,2.147163841365027,621,1173
repetition,0.7000000000000001,1.2422870299316002,7.2213652896151785,2.1198905859988306,621,1084
repetition,0.7500000000000001,1.2582951209612319,6.464280229033405,2.1065439711700673,621,993
repetition,0.8,1.1804450255302676,5.540206774213122,1.946212873959243,621,815
repetition,0.8500000000000001,1.2008969355365082,4.802445418822473,1.9213436936035142,621,710
repetition,0.9000000000000001,1.1995186852622115,3.6520762799882878,1.805894255075216,621,539
repetition,0.9500000000000001,1.1790951178456874,2.510061935347678,1.604486732760205,621,383
slogans,0.05,0.4099169109855959,5.918196451431406,0.7667273542805454,129,512
slogans,0.1,0.4427723573759609,4.371639571427459,0.8041028425750258,129,387
slogans,0.15000000000000002,0.4710747625086669,3.923623638532615,0.8411590079797973,129,339
slogans,0.2,0.47907419954879243,3.722749349737031,0.8489043597031528,129,322
slogans,0.25,0.4983986173955757,3.4792047876918146,0.8718973106287202,129,291
slogans,0.3,0.5027597648652387,3.0329135850090587,0.8625383455798902,129,259
slogans,0.35000000000000003,0.5197119946424754,2.8771196039418787,0.8803931103400975,129,240
slogans,0.4,0.5007954814831755,2.6838241319145015,0.8440863660475431,129,233
slogans,0.45,0.5202878868228805,1.8051808941668983,0.8077629426264583,129,148
slogans,0.5,0.5240009567021648,1.645726260449761,0.7949037354820329,129,141
slogans,0.55,0.5521421871336404,1.5879822594085762,0.8193841243726714,129,129
slogans,0.6000000000000001,0.5568962310200001,1.3421122651345694,0.7871657905403292,129,122
slogans,0.6500000000000001,0.559499212401397,1.3311890797927797,0.7878604260430979,129,121
slogans,0.7000000000000001,0.5517448591969013,1.1850130883311458,0.752925737865028,129,113
slogans,0.7500000000000001,0.5471424317809827,1.0772141689043193,0.7256898881373476,129,108
slogans,0.8,0.5551174458064118,1.0535778052679556,0.7271227037290925,129,103
slogans,0.8500000000000001,0.5791020659990481,1.0066140494827744,0.7352290489171421,129,96
slogans,0.9000000000000001,0.6010066367817385,0.9911101735137823,0.7482664440344919,129,92
slogans,0.9500000000000001,0.5614002563346513,0.7328894418223728,0.6357839687512106,129,81
thought_terminating_cliches,0.05,0.3065829891974384,2.033515124286437,0.5328333387302072,76,404
thought_terminating_cliches,0.1,0.31247957195450876,1.8620200659277346,0.5351513727898017,76,367
thought_terminating_cliches,0.15000000000000002,0.32122803661317656,1.7394902905670804,0.542309003007833,76,345
thought_terminating_cliches,0.2,0.33182254079958756,1.6828573704019458,0.5543411688828093,76,329
thought_terminating_cliches,0.25,0.33859669461556746,1.6326332209745622,0.5608723850724032,76,311
thought_terminating_cliches,0.3,0.33740298711131544,1.5581785921834548,0.5546942607990475,76,299
thought_terminating_cliches,0.35000000000000003,0.342301156253433,1.4928831460834746,0.5569093266599036,76,286
thought_terminating_cliches,0.4,0.34580151471974985,1.466605227109513,0.5596473433093736,76,277
thought_terminating_cliches,0.45,0.34521317301371035,1.3968982893104696,0.5536129016531964,76,269
thought_terminating_cliches,0.5,0.32991702327080624,0.9911129919666721,0.49504559966547873,76,185
thought_terminating_cliches,0.55,0.3409756944418947,0.9911129919666721,0.5073918037955144,76,179
thought_terminating_cliches,0.6000000000000001,0.3485236463905607,0.9763602008980914,0.5136821889768054,76,173
thought_terminating_cliches,0.6500000000000001,0.35736778241318945,0.9407906736316495,0.5179772549109221,76,164
thought_terminating_cliches,0.7000000000000001,0.3567424120129954,0.891531449116168,0.5095790105793674,76,155
thought_terminating_cliches,0.7500000000000001,0.3546082002562476,0.8217395072203194,0.49542421153680516,76,148
thought_terminating_cliches,0.8,0.35625574111323355,0.7634931369843846,0.4858210955537604,76,140
thought_terminating_cliches,0.8500000000000001,0.37433209366850245,0.74052068158877,0.4972865714577993,76,130
thought_terminating_cliches,0.9000000000000001,0.39337855839973557,0.7021847037612584,0.5042600752257751,76,116
thought_terminating_cliches,0.9500000000000001,0.43362036986345376,0.6342647016670628,0.5150930598440255,76,98
whataboutism_straw_men_red_herring,0.05,1.2702980123232241,111.85740092732804,2.5120679620192194,108,6482
whataboutism_straw_men_red_herring,0.1,1.256067443865347,89.88425461371301,2.4775134295677153,108,5302
whataboutism_straw_men_red_herring,0.15000000000000002,1.2667048496447626,76.77189099799223,2.4922879656477184,108,4553
whataboutism_straw_men_red_herring,0.2,1.2616685865729986,67.79948117971246,2.477238675575886,108,4096
whataboutism_straw_men_red_herring,0.25,1.2620450078965508,60.45371861502948,2.4724741073620526,108,3705
whataboutism_straw_men_red_herring,0.3,1.2693843358611712,55.22688811927429,2.4817264449662573,108,3401
whataboutism_straw_men_red_herring,0.35000000000000003,1.2750523121935928,50.03970798451875,2.4867404621293963,108,3106
whataboutism_straw_men_red_herring,0.4,1.274094664253395,45.33018273827955,2.4785254562635632,108,2850
whataboutism_straw_men_red_herring,0.45,1.2744568068227744,41.194538465508764,2.472422981265786,108,2623
whataboutism_straw_men_red_herring,0.5,1.276838433070395,37.48377572978589,2.4695545466483413,108,2407
whataboutism_straw_men_red_herring,0.55,1.280825668286557,34.3341660922364,2.4695264020190018,108,2223
whataboutism_straw_men_red_herring,0.6000000000000001,1.2890410100996508,31.197033993795692,2.475784237194153,108,2034
whataboutism_straw_men_red_herring,0.6500000000000001,1.2941758464878055,28.357816865322942,2.4753818067416042,108,1840
whataboutism_straw_men_red_herring,0.7000000000000001,1.2983834978310052,24.845037753396223,2.4678014948394478,108,1641
whataboutism_straw_men_red_herring,0.7500000000000001,1.2901298896541995,21.741706154848202,2.4357263492368135,108,1445
whataboutism_straw_men_red_herring,0.8,1.2795797454806126,18.08237861147431,2.3900315241658525,108,1221
whataboutism_straw_men_red_herring,0.8500000000000001,1.287265380850236,14.31688608168278,2.3621446970414306,108,994
whataboutism_straw_men_red_herring,0.9000000000000001,1.3005849486418357,10.816686426722583,2.3219781293956117,108,767
whataboutism_straw_men_red_herring,0.9500000000000001,1.2898710975282692,5.894292796780807,2.116565833070495,108,453
